Element ID,Pos. x [vox],Pos. y [vox],Pos. z [vox],Displacement x [µm],Displacement y [µm],Displacement z [µm]
64159,517,367,532,0.03,0.01,-0.01
75504,337,562,622,-0.01,-0.01,-0.01
96852,142,457,802,0.00,0.00,-0.01
51500,52,367,427,-0.05,-0.04,-0.01
70650,97,112,592,0.02,0.01,-0.01
61032,352,547,502,0.01,-0.02,-0.01
44204,82,337,367,-0.13,-0.05,-0.01
60029,67,187,502,0.03,0.00,-0.01
40676,52,367,337,-0.12,-0.02,-0.01
44243,52,352,367,-0.06,-0.03,-0.01
83726,52,277,697,-0.03,0.00,-0.01
68805,97,97,577,0.05,0.00,-0.01
54659,82,202,457,0.00,0.01,-0.01
47594,502,247,397,0.03,0.00,-0.01
55398,97,472,457,-0.20,-0.02,-0.01
62396,517,382,517,-0.01,0.01,-0.01
47898,142,367,397,0.02,-0.03,-0.01
87049,82,172,727,0.02,0.01,-0.01
46503,127,517,382,0.09,0.01,-0.01
53432,127,412,442,0.05,-0.01,-0.01
41129,82,532,337,0.17,0.02,-0.01
51583,67,397,427,-0.01,-0.05,-0.01
75463,337,547,622,-0.01,-0.01,-0.01
54701,97,217,457,-0.01,0.01,-0.01
88628,397,82,742,0.00,-0.03,-0.01
51706,67,442,427,-0.08,0.00,-0.01
61114,352,577,502,0.01,-0.02,-0.01
42593,517,397,352,-0.02,0.00,-0.01
62848,532,547,517,-0.05,0.01,-0.01
44413,142,412,367,0.04,-0.02,-0.01
61072,337,562,502,0.01,-0.04,-0.01
49942,52,457,412,-0.07,0.01,-0.01
46299,142,442,382,-0.03,-0.01,-0.01
62395,502,382,517,-0.01,0.01,-0.01
68319,187,577,562,0.01,0.04,-0.01
44283,37,367,367,0.00,-0.01,-0.01
72740,82,217,607,0.02,0.00,-0.01
78112,97,202,652,0.12,0.05,-0.01
62080,82,277,517,0.04,-0.01,-0.01
73659,337,547,607,0.00,-0.01,-0.01
60552,532,367,502,-0.02,0.01,-0.01
51747,67,457,427,-0.09,0.00,-0.01
90432,397,82,757,0.00,-0.01,-0.01
56873,82,352,472,0.01,0.00,-0.01
49481,517,277,412,0.10,0.01,-0.01
51669,127,427,427,-0.03,-0.01,-0.01
62081,97,277,517,0.05,-0.01,-0.01
60850,82,487,502,-0.12,0.00,-0.01
53469,67,427,442,-0.02,-0.02,-0.01
47636,517,262,397,0.06,0.00,-0.01
62571,67,457,517,-0.02,0.00,-0.01
59267,322,562,487,0.00,-0.04,-0.01
70609,97,97,592,0.04,0.00,-0.01
53509,52,442,442,-0.07,0.00,-0.01
53386,52,397,442,0.00,-0.04,-0.01
67041,82,112,562,0.03,0.00,-0.01
53819,397,547,442,0.00,-0.01,-0.01
48103,142,442,397,-0.05,-0.01,-0.01
64416,67,472,532,-0.02,0.00,-0.01
90473,397,97,757,0.00,-0.01,-0.01
67083,97,127,562,0.04,0.00,-0.01
49439,502,262,412,0.07,0.01,-0.01
57145,472,442,472,-0.02,0.00,-0.01
47718,517,292,397,0.08,0.00,-0.01
62612,67,472,517,-0.04,0.00,-0.01
70060,472,547,577,-0.03,0.01,-0.01
48098,67,442,397,-0.14,0.01,-0.01
70022,517,532,577,-0.03,0.00,-0.01
71060,97,262,592,0.03,-0.01,-0.01
79874,82,187,667,0.00,0.06,-0.01
87132,97,202,727,0.01,0.00,-0.01
42932,67,532,352,0.12,0.02,-0.01
66473,172,562,547,0.01,0.06,-0.01
53306,82,367,442,-0.11,0.05,-0.01
44372,142,397,367,0.05,-0.02,-0.01
16899,97,247,142,-0.01,-0.02,-0.01
10550,187,562,82,0.00,0.00,-0.01
88669,397,97,742,0.00,-0.03,-0.01
69215,97,247,577,0.04,0.00,-0.01
41130,97,532,337,0.20,0.02,-0.01
64527,502,502,532,-0.07,0.01,-0.01
26083,97,307,217,0.03,0.02,-0.01
71907,502,562,592,-0.06,0.04,-0.01
87131,82,202,727,0.01,0.00,-0.01
46334,52,457,382,-0.01,0.01,-0.01
60511,532,352,502,0.03,0.01,-0.01
44652,37,502,367,-0.01,0.00,-0.01
26370,97,412,217,0.01,0.01,-0.01
53349,112,382,442,0.03,0.02,-0.01
80409,112,382,667,-0.04,0.01,-0.01
49777,37,397,412,0.02,-0.03,-0.01
26369,82,412,217,0.01,0.01,-0.01
75505,352,562,622,0.00,0.06,-0.01
42609,142,412,352,0.01,-0.02,-0.01
66263,97,487,547,-0.02,0.00,-0.01
64199,502,382,532,0.03,0.01,-0.01
66535,487,577,547,-0.06,0.01,-0.01
100499,112,472,832,0.00,0.00,-0.01
20670,82,307,172,-0.01,0.00,-0.01
61917,97,217,517,0.08,0.01,-0.01
58964,82,457,487,-0.11,-0.01,-0.01
61075,382,562,502,0.00,0.03,-0.01
98288,157,322,817,0.00,0.00,-0.01
96932,112,487,802,-0.01,0.00,-0.01
70142,472,577,577,-0.04,0.01,-0.01
49901,52,442,412,-0.10,0.01,-0.01
40638,97,352,337,-0.24,-0.03,-0.01
69981,517,517,577,-0.01,-0.01,-0.01
46130,67,382,382,0.04,-0.03,-0.01
78564,112,367,652,-0.04,0.01,-0.01
40761,97,397,337,-0.22,0.00,-0.01
80408,97,382,667,-0.06,0.01,-0.01
52057,412,562,427,0.01,-0.08,-0.01
60768,82,457,502,-0.04,0.00,-0.01
68093,487,487,562,0.02,0.00,-0.01
69940,517,502,577,0.01,-0.01,-0.01
47675,487,277,397,0.06,0.00,-0.01
38916,97,382,322,-0.22,-0.01,-0.01
79916,97,202,667,0.06,0.05,-0.01
59228,352,547,487,0.00,-0.01,-0.01
53143,97,307,442,0.06,0.01,-0.01
68318,172,577,562,0.01,0.03,-0.01
51871,82,502,427,-0.06,-0.01,-0.01
81720,97,202,682,-0.02,0.03,-0.01
78565,127,367,652,-0.02,0.00,-0.01
35824,457,562,292,0.01,-0.05,-0.01
71905,472,562,592,-0.03,0.03,-0.01
42439,52,352,352,-0.09,-0.02,-0.01
44699,127,517,367,0.09,0.01,-0.01
44736,67,532,367,0.16,0.02,-0.01
22434,97,292,187,-0.01,0.00,-0.01
98822,172,517,817,0.00,0.00,-0.01
76308,97,202,637,0.09,0.03,-0.01
15054,97,232,127,-0.02,-0.01,-0.01
10551,202,562,82,0.00,0.00,-0.01
68052,487,472,562,0.04,0.01,-0.01
52096,382,577,427,0.01,0.00,-0.01
53142,82,307,442,0.04,0.00,-0.01
68804,82,97,577,0.05,0.00,-0.01
48004,502,397,397,0.00,0.00,-0.01
74669,112,262,622,-0.02,0.00,-0.01
51365,487,307,427,0.06,0.00,-0.01
53859,382,562,442,0.01,0.00,-0.01
47891,37,367,397,0.03,-0.02,-0.01
96934,142,487,802,0.00,0.00,-0.01
44454,142,427,367,-0.01,-0.01,-0.01
58990,472,457,487,0.00,0.00,-0.01
60070,67,202,502,0.02,0.00,-0.01
49983,52,472,412,-0.04,0.01,-0.01
98247,157,307,817,0.00,0.00,-0.01
57200,67,472,472,-0.15,-0.01,-0.01
71865,487,547,592,-0.03,0.03,-0.01
52014,382,547,427,0.00,-0.01,-0.01
62615,112,472,517,-0.05,0.00,-0.01
100501,142,472,832,0.00,0.00,-0.01
80368,112,367,667,-0.03,0.01,-0.01
66412,487,532,547,-0.10,-0.01,-0.01
64378,112,457,532,-0.02,0.00,-0.01
66250,517,472,547,0.06,0.01,-0.01
98654,112,457,817,0.00,0.00,-0.01
45913,502,292,382,0.06,0.01,-0.01
58908,472,427,487,-0.01,0.00,-0.01
42592,502,397,352,-0.02,0.00,-0.01
66474,187,562,547,0.01,0.07,-0.01
57366,97,532,472,-0.01,-0.01,-0.01
76349,97,217,637,0.09,0.00,-0.01
70937,97,217,592,0.01,0.01,-0.01
73660,352,547,607,0.00,0.04,-0.01
98782,187,502,817,0.00,0.00,-0.01
58636,82,337,487,-0.03,-0.01,-0.01
54700,82,217,457,-0.01,0.01,-0.01
68256,472,547,562,-0.04,0.00,-0.01
66223,112,472,547,-0.01,0.00,-0.01
62163,97,307,517,0.00,-0.02,-0.01
53388,82,397,442,0.07,-0.02,-0.01
70649,82,112,592,0.02,0.01,-0.01
38913,52,382,322,-0.11,-0.01,-0.01
44439,532,412,367,0.02,0.00,-0.01
62356,532,367,517,0.00,0.01,-0.01
68237,187,547,562,0.01,0.05,-0.01
50108,82,517,412,0.07,0.00,-0.01
68300,517,562,562,-0.10,-0.01,-0.01
59227,337,547,487,0.00,-0.04,-0.01
47716,487,292,397,0.06,0.00,-0.01
16857,82,232,142,-0.01,-0.02,-0.01
46175,127,397,382,0.08,-0.04,-0.01
51284,502,277,427,0.09,0.02,-0.01
53510,67,442,442,-0.08,-0.01,-0.01
69173,82,232,577,0.05,0.01,-0.01
40804,127,412,337,-0.05,-0.02,-0.01
51749,97,457,427,-0.07,-0.02,-0.01
65962,502,367,547,0.03,0.00,-0.01
61001,502,532,502,-0.11,0.05,-0.01
91437,97,457,757,0.00,-0.01,-0.01
12354,187,562,97,0.00,0.00,-0.01
81881,52,262,682,-0.04,0.00,-0.01
42635,532,412,352,-0.01,0.01,-0.01
53307,97,367,442,-0.09,0.08,-0.01
44738,97,532,367,0.45,0.03,-0.01
100459,127,457,832,0.00,0.00,-0.01
98248,172,307,817,0.00,0.00,-0.01
45831,502,262,382,0.02,0.00,-0.01
100627,187,517,832,0.00,0.00,-0.01
51324,487,292,427,0.07,0.01,-0.01
37153,97,397,307,-0.15,-0.01,-0.01
88131,322,562,727,0.00,0.00,-0.01
71866,502,547,592,-0.04,0.04,-0.01
91436,82,457,757,0.00,-0.01,-0.01
59310,352,577,487,0.00,-0.01,-0.01
55439,97,487,457,-0.17,-0.02,-0.01
68338,472,577,562,-0.04,0.01,-0.01
70608,82,97,592,0.04,0.01,-0.01
58948,457,442,487,0.00,0.00,-0.01
49561,487,307,412,0.05,0.00,-0.01
97021,217,517,802,0.00,0.00,-0.01
49778,52,397,412,-0.05,-0.07,-0.01
44324,37,382,367,0.02,-0.01,-0.01
59309,337,577,487,0.00,-0.03,-0.01
18662,97,232,157,-0.01,-0.02,-0.01
83685,52,262,697,-0.02,0.00,-0.01
22516,97,322,187,-0.02,0.01,-0.01
55438,82,487,457,-0.17,-0.02,-0.01
55562,97,532,457,-0.07,-0.01,-0.01
34020,457,562,277,0.01,-0.02,-0.01
96850,112,457,802,0.00,0.00,-0.01
52016,412,547,427,0.00,-0.08,-0.01
59004,67,472,487,-0.11,-0.01,-0.01
39037,67,427,322,-0.13,0.00,-0.01
40762,112,397,337,-0.13,-0.01,-0.01
68134,487,502,562,-0.02,-0.01,-0.01
58637,97,337,487,-0.02,-0.01,-0.01
53431,112,412,442,0.09,-0.02,-0.01
46456,37,502,382,-0.02,0.00,-0.01
57159,67,457,472,-0.13,-0.01,-0.01
24566,97,412,202,-0.01,0.00,-0.01
50110,112,517,412,0.07,0.00,-0.01
69623,67,397,577,-0.01,0.00,-0.01
58187,112,172,487,0.01,-0.01,-0.01
56462,67,202,472,0.02,0.00,-0.01
26329,97,397,217,0.03,0.01,-0.01
61082,487,562,502,-0.01,0.08,-0.01
64731,487,577,532,-0.05,0.03,-0.01
26328,82,397,217,0.03,0.01,-0.01
28173,82,412,232,0.01,0.00,-0.01
50252,397,562,412,-0.01,-0.05,-0.01
42594,532,397,352,-0.01,0.01,-0.01
47595,517,247,397,0.04,0.00,-0.01
24320,97,322,202,-0.01,0.02,-0.01
35825,472,562,292,0.00,-0.05,-0.01
44436,487,412,367,0.02,0.00,-0.01
38709,67,307,322,-0.01,0.01,-0.01
54906,97,292,457,-0.06,0.00,-0.01
48005,517,397,397,0.00,0.00,-0.01
80159,52,292,667,-0.08,0.00,-0.01
98825,217,517,817,0.00,0.00,-0.01
75464,352,547,622,0.00,0.05,-0.01
42520,37,382,352,-0.01,-0.01,-0.01
68886,82,127,577,0.03,0.00,-0.01
57284,97,502,472,-0.14,-0.01,-0.01
57553,442,592,472,-0.01,-0.04,-0.01
66514,172,577,547,0.01,0.05,-0.01
57512,442,577,472,-0.01,-0.01,-0.01
46422,142,487,382,0.04,0.01,-0.01
70979,112,232,592,0.03,0.01,-0.01
66262,82,487,547,-0.02,0.00,-0.01
78314,52,277,652,-0.10,0.01,-0.01
36905,67,307,307,0.03,0.00,-0.01
64652,532,547,532,-0.09,-0.01,-0.01
60808,67,472,502,-0.07,0.00,-0.01
42568,142,397,352,0.02,-0.02,-0.01
64200,517,382,532,0.02,0.01,-0.01
97018,172,517,802,0.00,0.00,-0.01
44398,532,397,367,0.02,0.00,-0.01
68175,487,517,562,-0.04,-0.02,-0.01
10591,187,577,82,0.00,0.00,-0.01
37194,97,412,307,-0.16,0.00,-0.01
24238,97,292,202,0.03,0.01,-0.01
47973,37,397,397,0.03,-0.02,-0.01
55070,97,352,457,-0.07,0.02,-0.01
44478,502,427,367,0.00,0.00,-0.01
91395,82,442,757,0.02,0.00,-0.01
60316,67,292,502,-0.02,0.00,-0.01
53345,52,382,442,-0.04,-0.03,-0.01
96484,157,322,802,0.00,0.00,-0.01
59229,367,547,487,0.00,0.02,-0.01
40596,82,337,337,-0.18,0.00,-0.01
88668,382,97,742,0.00,-0.03,-0.01
61085,532,562,502,0.02,0.04,-0.01
24565,82,412,202,0.00,0.01,-0.01
51791,112,472,427,-0.07,-0.01,-0.01
53389,97,397,442,0.11,-0.01,-0.01
88627,382,82,742,0.00,-0.03,-0.01
64693,532,562,532,-0.06,-0.01,-0.01
50293,397,577,412,-0.01,-0.03,-0.01
66515,187,577,547,0.01,0.06,-0.01
68236,172,547,562,0.01,0.04,-0.01
42479,37,367,352,-0.02,-0.01,-0.01
66179,67,457,547,-0.02,0.00,-0.01
60712,472,427,502,0.01,0.00,-0.01
90431,382,82,757,-0.01,-0.01,-0.01
88090,322,547,727,0.00,0.00,-0.01
88172,322,577,727,0.00,0.00,-0.01
39038,82,427,322,-0.19,0.00,-0.01
83523,82,202,697,-0.04,0.01,-0.01
71947,487,577,592,-0.05,0.03,-0.01
28132,82,397,232,0.03,0.01,-0.01
58965,97,457,487,-0.11,-0.01,-0.01
58184,67,172,487,0.01,0.00,-0.01
95087,112,472,787,-0.01,0.00,-0.01
40803,112,412,337,-0.13,-0.01,-0.01
57325,97,517,472,-0.06,-0.01,-0.01
96978,187,502,802,0.00,0.00,-0.01
71897,352,562,592,0.01,0.01,-0.01
24278,82,307,202,0.02,0.02,-0.01
56424,112,187,472,0.02,0.00,-0.01
90472,382,97,757,0.00,-0.01,-0.01
60794,472,457,502,0.01,0.00,-0.01
57203,112,472,472,-0.14,-0.01,-0.01
64528,517,502,532,-0.08,0.01,-0.01
71426,52,397,592,-0.04,0.00,-0.01
83482,82,187,697,-0.06,0.01,-0.01
88629,412,82,742,0.01,-0.02,-0.01
78605,112,382,652,-0.04,0.01,-0.01
44479,517,427,367,0.01,0.00,-0.01
51832,112,487,427,-0.05,-0.01,-0.01
98865,202,532,817,0.00,0.00,-0.01
96443,157,307,802,0.00,0.00,-0.01
78606,127,382,652,-0.02,0.00,-0.01
12355,202,562,97,0.00,0.00,-0.01
50253,412,562,412,-0.01,-0.10,-0.01
100541,127,487,832,0.00,0.00,-0.01
50024,52,487,412,-0.04,0.00,-0.01
40555,82,322,337,-0.13,0.01,-0.01
69664,67,412,577,-0.02,0.00,-0.01
97061,202,532,802,0.00,0.00,-0.01
60769,97,457,502,-0.05,0.00,-0.01
16817,97,217,142,-0.01,-0.01,-0.01
34021,472,562,277,0.00,-0.03,-0.01
55356,82,457,457,-0.17,-0.03,-0.01
61002,517,532,502,-0.10,0.05,-0.01
54975,517,307,457,0.04,0.00,-0.01
71849,247,547,592,0.00,-0.02,-0.01
28174,97,412,232,0.01,0.00,-0.01
71890,247,562,592,0.00,-0.02,-0.01
72454,97,112,607,0.01,0.01,-0.01
69775,502,442,577,0.03,0.00,-0.01
46240,487,412,382,0.02,0.00,-0.01
53861,412,562,442,0.01,-0.05,-0.01
89935,322,562,742,0.00,-0.03,-0.01
46463,142,502,382,0.04,0.01,-0.01
70063,517,547,577,-0.06,0.01,-0.01
60752,457,442,502,0.01,0.00,-0.01
84516,217,562,697,0.00,-0.01,-0.01
51788,67,472,427,-0.08,-0.01,-0.01
56834,112,337,472,-0.06,0.02,-0.01
57283,82,502,472,-0.14,-0.01,-0.01
51627,112,412,427,0.07,-0.02,-0.01
51974,397,532,427,-0.01,-0.03,-0.01
62930,532,577,517,0.00,0.01,-0.01
75462,322,547,622,-0.01,-0.08,-0.01
46094,142,367,382,0.03,-0.03,-0.01
78072,112,187,652,0.02,0.04,-0.01
55314,67,442,457,-0.10,-0.01,-0.01
96444,172,307,802,0.00,0.00,-0.01
91396,97,442,757,0.02,-0.01,-0.01
49479,487,277,412,0.07,0.01,-0.01
68340,502,577,562,-0.09,0.00,-0.01
80407,82,382,667,-0.05,0.01,-0.01
95088,127,472,787,-0.01,0.00,-0.01
66220,67,472,547,-0.02,0.00,-0.01
48144,142,457,397,-0.02,0.00,-0.01
46199,487,397,382,0.02,0.00,-0.01
55355,67,457,457,-0.13,-0.02,-0.01
53901,397,577,442,0.00,0.00,-0.01
59785,97,97,502,0.15,-0.01,-0.01
100628,202,517,832,0.00,0.00,-0.01
53818,382,547,442,0.01,0.00,-0.01
40763,127,397,337,-0.04,-0.02,-0.01
50070,127,502,412,0.02,0.00,-0.01
76761,127,367,637,-0.03,0.00,-0.01
50211,397,547,412,-0.01,-0.05,-0.01
70100,457,562,577,-0.02,0.03,-0.01
12395,187,577,97,0.00,0.00,-0.01
55273,67,427,457,-0.05,-0.01,-0.01
40757,37,397,337,-0.05,-0.01,-0.01
62927,487,577,517,-0.02,0.05,-0.01
98289,172,322,817,0.00,0.00,-0.01
47634,487,262,397,0.04,0.00,-0.01
81963,52,292,682,-0.05,-0.01,-0.01
69622,52,397,577,-0.02,0.00,-0.01
60512,547,352,502,0.01,0.01,-0.01
60550,502,367,502,-0.02,0.01,-0.01
61113,337,577,502,0.01,-0.03,-0.01
38710,82,307,322,-0.01,0.01,-0.01
72780,67,232,607,-0.03,0.00,-0.01
72413,97,97,607,0.03,0.01,-0.01
40841,67,427,337,-0.13,0.00,-0.01
48307,127,517,397,0.07,0.00,-0.01
39285,97,517,322,0.11,0.00,-0.01
85246,97,172,712,-0.02,0.00,-0.01
20630,97,292,172,-0.04,0.00,-0.01
66537,517,577,547,-0.07,-0.01,-0.01
70020,487,532,577,-0.02,0.00,-0.01
28133,97,397,232,0.03,0.00,-0.01
98864,187,532,817,0.00,0.00,-0.01
42675,517,427,352,-0.01,0.00,-0.01
46340,142,457,382,0.01,0.00,-0.01
84517,232,562,697,0.00,0.03,-0.01
48045,502,412,397,-0.01,0.00,-0.01
67001,97,97,562,0.05,0.01,-0.01
40636,67,352,337,-0.17,-0.01,-0.01
80164,127,292,667,-0.09,0.00,-0.01
10552,217,562,82,0.00,0.00,-0.01
52098,412,577,427,0.01,-0.06,-0.01
79876,112,187,667,-0.01,0.03,-0.01
89976,322,577,742,0.00,-0.02,-0.01
55313,52,442,457,-0.07,0.00,-0.01
42729,97,457,352,-0.07,0.03,-0.01
59226,322,547,487,0.00,-0.04,-0.01
68326,292,577,562,0.01,-0.01,-0.01
53593,82,472,442,-0.13,-0.02,-0.01
46009,97,337,382,-0.09,-0.06,-0.01
98781,172,502,817,0.00,0.00,-0.01
95215,187,517,787,0.00,0.00,-0.01
97062,217,532,802,0.00,0.00,-0.01
49398,502,247,412,0.04,0.01,-0.01
89591,82,442,742,0.01,0.00,-0.01
37628,457,562,307,0.00,-0.08,-0.01
100460,142,457,832,0.00,0.00,-0.01
58310,112,217,487,-0.01,0.00,-0.01
53820,412,547,442,0.00,-0.06,-0.01
10592,202,577,82,0.00,0.00,-0.01
67370,97,232,562,0.06,0.00,-0.01
89632,82,457,742,0.00,-0.01,-0.01
51665,67,427,427,-0.05,-0.03,-0.01
54974,502,307,457,0.05,0.00,-0.01
80369,127,367,667,-0.02,0.00,-0.01
44395,487,397,367,0.02,0.00,-0.01
95216,202,517,787,0.00,0.00,-0.01
42813,127,487,352,0.05,0.01,-0.01
57144,457,442,472,-0.01,0.00,-0.01
54933,502,292,457,0.02,0.01,-0.01
18703,97,247,157,-0.03,-0.01,-0.01
24525,97,397,202,0.02,0.01,-0.01
93241,97,457,772,-0.01,-0.01,-0.01
62764,502,517,517,-0.15,0.02,-0.01
42674,502,427,352,-0.01,0.00,-0.01
89633,97,457,742,0.00,-0.01,-0.01
54934,517,292,457,0.02,0.01,-0.01
59308,322,577,487,0.00,-0.04,-0.01
57104,472,427,472,-0.03,0.00,-0.01
40597,97,337,337,-0.18,0.00,-0.01
76469,52,262,637,-0.07,0.00,-0.01
37192,67,412,307,-0.12,0.00,-0.01
98694,97,472,817,0.00,0.00,-0.01
73742,352,577,607,0.00,0.04,-0.01
45873,517,277,382,0.04,0.00,-0.01
55272,52,427,457,-0.04,0.00,-0.01
40840,52,427,337,-0.08,-0.01,-0.01
66182,112,457,547,-0.01,0.00,-0.01
65963,517,367,547,0.03,0.01,-0.01
26042,97,292,217,0.05,0.01,-0.01
60510,517,352,502,0.07,0.01,-0.01
100540,112,487,832,0.00,0.00,-0.01
53900,382,577,442,0.01,0.00,-0.01
15095,97,247,127,-0.01,-0.01,-0.01
50294,412,577,412,-0.01,-0.07,-0.01
44492,97,442,367,-0.13,0.05,-0.01
71898,367,562,592,0.00,0.02,-0.01
72453,82,112,607,0.01,0.01,-0.01
48226,142,487,397,0.02,0.01,-0.01
88132,337,562,727,0.00,0.02,-0.01
73658,322,547,607,0.00,-0.05,-0.01
73741,337,577,607,0.00,0.00,-0.01
38708,52,307,322,-0.01,0.01,-0.01
69214,82,247,577,0.03,0.00,-0.01
37151,67,397,307,-0.12,-0.01,-0.01
46381,142,472,382,0.04,0.01,-0.01
49440,517,262,412,0.07,0.01,-0.01
90433,412,82,757,0.00,-0.01,-0.01
61031,337,547,502,0.01,-0.04,-0.01
48185,142,472,397,0.01,0.01,-0.01
35783,457,547,292,0.00,-0.04,-0.01
62120,67,292,517,0.02,-0.01,-0.01
44331,142,382,367,0.04,-0.02,-0.01
10549,172,562,82,0.00,0.00,-0.01
60470,532,337,502,0.06,0.01,-0.01
36904,52,307,307,0.02,0.00,-0.01
61034,382,547,502,0.01,0.03,-0.01
89592,97,442,742,0.01,-0.01,-0.01
46202,532,397,382,0.03,0.00,-0.01
81923,67,277,682,-0.07,0.00,-0.01
89894,322,547,742,0.00,-0.02,-0.01
85245,82,172,712,-0.02,0.00,-0.01
62397,532,382,517,-0.02,0.01,-0.01
62203,82,322,517,0.00,-0.01,-0.01
50212,412,547,412,-0.01,-0.10,-0.01
24524,82,397,202,0.02,0.01,-0.01
59007,112,472,487,-0.11,0.00,-0.01
80367,97,367,667,-0.05,0.01,-0.01
59311,367,577,487,0.00,0.02,-0.01
60114,112,217,502,0.00,0.00,-0.01
98866,217,532,817,0.00,0.00,-0.01
53551,67,457,442,-0.11,-0.01,-0.01
60553,547,367,502,-0.02,0.01,-0.01
62878,367,562,517,0.00,0.00,-0.01
16898,82,247,142,-0.01,-0.02,-0.01
26124,97,322,217,0.00,0.02,-0.01
40830,517,412,337,-0.06,0.01,-0.01
88670,412,97,742,0.01,-0.02,-0.01
55232,67,412,457,-0.01,-0.02,-0.01
71427,67,397,592,-0.04,-0.01,-0.01
97060,187,532,802,0.00,0.00,-0.01
66432,172,547,547,0.01,0.05,-0.01
93240,82,457,772,-0.01,-0.01,-0.01
69663,52,412,577,-0.02,0.00,-0.01
90474,412,97,757,0.00,-0.01,-0.01
61916,82,217,517,0.08,0.01,-0.01
57241,67,487,472,-0.14,-0.01,-0.01
60767,67,457,502,-0.03,0.00,-0.01
82712,217,562,682,0.00,0.00,-0.01
70691,97,127,592,0.02,0.00,-0.01
67084,112,127,562,0.02,0.00,-0.01
40802,97,412,337,-0.21,0.01,-0.01
46047,52,352,382,-0.02,-0.03,-0.01
81678,82,187,682,-0.06,0.03,-0.01
35823,442,562,292,0.01,-0.03,-0.01
53172,532,307,442,0.04,0.00,-0.01
40805,142,412,337,-0.03,-0.01,-0.01
58963,67,457,487,-0.08,-0.01,-0.01
56669,97,277,472,-0.10,-0.01,-0.01
36906,82,307,307,0.02,-0.02,-0.01
46243,532,412,382,0.02,0.00,-0.01
71467,52,412,592,-0.04,0.00,-0.01
33979,457,547,277,0.01,-0.02,-0.01
49818,37,412,412,0.01,-0.02,-0.01
96890,97,472,802,-0.01,0.00,-0.01
40716,37,382,337,-0.05,-0.01,-0.01
96485,172,322,802,0.00,0.00,-0.01
57365,82,532,472,-0.01,-0.01,-0.01
55521,97,517,457,-0.09,-0.01,-0.01
51746,52,457,427,-0.08,0.01,-0.01
68367,292,592,562,0.00,0.00,-0.01
68285,292,562,562,0.01,-0.01,-0.01
74708,82,277,622,-0.03,0.01,-0.01
22433,82,292,187,-0.02,0.01,-0.01
100092,157,322,832,0.00,0.00,-0.01
57463,322,562,472,0.00,-0.05,-0.01
48046,517,412,397,0.00,0.00,-0.01
55603,97,547,457,-0.06,-0.01,-0.01
53594,97,472,442,-0.13,-0.02,-0.01
51368,532,307,427,0.05,0.00,-0.01
73702,367,562,607,0.00,0.06,-0.01
12353,172,562,97,0.00,0.00,-0.01
62765,517,517,517,-0.14,0.01,-0.01
70568,97,82,592,0.05,0.00,-0.01
57324,82,517,472,-0.07,-0.01,-0.01
67000,82,97,562,0.05,0.01,-0.01
53635,97,487,442,-0.12,-0.02,-0.01
55561,82,532,457,-0.08,-0.01,-0.01
55749,442,592,457,-0.01,-0.08,-0.01
15053,82,232,127,-0.01,-0.01,-0.01
62574,112,457,517,-0.03,0.00,-0.01
61041,487,547,502,-0.04,0.06,-0.01
81921,37,277,682,-0.02,0.00,-0.01
80410,127,382,667,-0.02,0.00,-0.01
27914,502,307,232,-0.05,0.00,-0.01
35865,457,577,292,0.00,-0.04,-0.01
58678,97,352,487,0.04,-0.01,-0.01
67082,82,127,562,0.03,0.00,-0.01
57186,472,457,472,0.00,0.00,-0.01
60236,97,262,502,0.01,-0.01,-0.01
42650,142,427,352,-0.02,-0.01,-0.01
40790,532,397,337,-0.04,0.01,-0.01
80450,112,397,667,-0.03,0.00,-0.01
53778,397,532,442,-0.01,-0.02,-0.01
95047,127,457,787,0.00,0.00,-0.01
83727,67,277,697,-0.04,0.00,-0.01
56506,112,217,472,0.00,0.00,-0.01
59988,67,172,502,0.02,0.00,-0.01
47759,517,307,397,0.06,0.00,-0.01
80205,127,307,667,-0.09,-0.01,-0.01
78524,127,352,652,-0.03,0.00,-0.01
75421,322,532,622,-0.01,-0.04,-0.01
71896,337,562,592,0.01,0.00,-0.01
57464,337,562,472,0.00,-0.03,-0.01
45832,517,262,382,0.02,0.00,-0.01
62315,532,352,517,0.03,0.01,-0.01
60593,532,382,502,-0.05,0.01,-0.01
41086,52,517,337,0.02,0.01,-0.01
46415,37,487,382,0.00,0.00,-0.01
51540,37,382,427,0.01,-0.02,-0.01
72412,82,97,607,0.03,0.01,-0.01
53305,67,367,442,-0.09,-0.01,-0.01
49695,37,367,412,0.02,-0.02,-0.01
72865,112,262,607,0.01,0.00,-0.01
34019,442,562,277,0.01,-0.01,-0.01
66371,487,517,547,-0.08,-0.01,-0.01
50334,397,592,412,0.00,-0.02,-0.01
75422,337,532,622,-0.01,-0.01,-0.01
63966,82,307,532,0.06,-0.01,-0.01
80328,127,352,667,-0.02,0.00,-0.01
44453,127,427,367,-0.01,-0.02,-0.01
15013,97,217,127,-0.02,-0.01,-0.01
57367,112,532,472,-0.01,0.00,-0.01
80077,52,262,667,-0.07,0.00,-0.01
60811,112,472,502,-0.08,0.00,-0.01
44693,37,517,367,-0.01,0.01,-0.01
56793,112,322,472,-0.07,0.01,-0.01
35784,472,547,292,0.00,-0.05,-0.01
12396,202,577,97,0.00,0.00,-0.01
